id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_campanha,canal,costo,fecha_inicio,fecha_fin,campania_activa
275,Alfombra,$36.14,8.0,2024-02-18,Decoración,36.14,289.12,2024-02,28,RRSS,5.82,2024-11-27,2025-01-08,False
276,Cortinas,$98.73,10.0,2024-02-18,Decoración,98.73,987.3000000000001,2024-02,43,Email,5.67,2024-05-02,2024-06-17,False
276,Cortinas,$98.73,10.0,2024-02-18,Decoración,98.73,987.3000000000001,2024-02,73,TV,6.47,2024-08-17,2024-09-26,False
276,Cortinas,$98.73,10.0,2024-02-18,Decoración,98.73,987.3000000000001,2024-02,13,RRSS,5.22,2024-09-16,2024-10-15,False
436,Cortinas,$76.78,7.0,2024-02-18,Decoración,76.78,537.46,2024-02,43,Email,5.67,2024-05-02,2024-06-17,False
436,Cortinas,$76.78,7.0,2024-02-18,Decoración,76.78,537.46,2024-02,73,TV,6.47,2024-08-17,2024-09-26,False
436,Cortinas,$76.78,7.0,2024-02-18,Decoración,76.78,537.46,2024-02,13,RRSS,5.22,2024-09-16,2024-10-15,False
492,Cuadro decorativo,$120.22,5.0,2024-02-18,Decoración,120.22,601.1,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
492,Cuadro decorativo,$120.22,5.0,2024-02-18,Decoración,120.22,601.1,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
492,Cuadro decorativo,$120.22,5.0,2024-02-18,Decoración,120.22,601.1,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
658,Rincón de plantas,$96.23,8.0,2024-02-18,Decoración,96.23,769.84,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
658,Rincón de plantas,$96.23,8.0,2024-02-18,Decoración,96.23,769.84,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
658,Rincón de plantas,$96.23,8.0,2024-02-18,Decoración,96.23,769.84,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
694,Jarrón decorativo,$96.35,10.0,2024-02-18,Decoración,96.35,963.5,2024-02,15,RRSS,4.65,2024-05-09,2024-06-13,False
694,Jarrón decorativo,$96.35,10.0,2024-02-18,Decoración,96.35,963.5,2024-02,45,Email,4.52,2024-06-05,2024-07-31,False
694,Jarrón decorativo,$96.35,10.0,2024-02-18,Decoración,96.35,963.5,2024-02,75,TV,4.1,2024-11-03,2024-12-25,False
1081,Freidora eléctrica,$95.50,4.0,2024-02-18,Electrodomésticos,95.5,382.0,2024-02,71,TV,4.37,2024-06-05,2024-07-24,False
1081,Freidora eléctrica,$95.50,4.0,2024-02-18,Electrodomésticos,95.5,382.0,2024-02,41,Email,3.92,2024-11-23,2025-01-01,False
1081,Freidora eléctrica,$95.50,4.0,2024-02-18,Electrodomésticos,95.5,382.0,2024-02,11,RRSS,5.27,2024-12-29,2025-01-21,False
1115,Lavadora,$96.75,3.0,2024-02-18,Electrodomésticos,96.75,290.25,2024-02,46,Email,3.63,2024-05-12,2024-05-29,False
1115,Lavadora,$96.75,3.0,2024-02-18,Electrodomésticos,96.75,290.25,2024-02,76,TV,4.66,2024-05-26,2024-07-02,False
1115,Lavadora,$96.75,3.0,2024-02-18,Electrodomésticos,96.75,290.25,2024-02,16,RRSS,3.56,2024-08-14,2024-09-20,False
1510,Plancha de vapor,$79.95,10.0,2024-02-18,Electrodomésticos,79.95,799.5,2024-02,36,Email,5.41,2024-04-02,2024-06-01,False
1510,Plancha de vapor,$79.95,10.0,2024-02-18,Electrodomésticos,79.95,799.5,2024-02,6,RRSS,4.02,2024-09-24,2024-11-02,False
1510,Plancha de vapor,$79.95,10.0,2024-02-18,Electrodomésticos,79.95,799.5,2024-02,66,TV,4.69,2024-10-04,2024-10-23,False
2136,Laptop,$61.22,2.0,2024-02-18,Electrónica,61.22,122.44,2024-02,60,Email,4.89,2024-09-28,2024-10-27,False
2136,Laptop,$61.22,2.0,2024-02-18,Electrónica,61.22,122.44,2024-02,30,RRSS,4.68,2024-10-23,2024-11-24,False
2136,Laptop,$61.22,2.0,2024-02-18,Electrónica,61.22,122.44,2024-02,90,TV,5.62,2024-11-16,2025-01-13,False
2302,Televisor,$69.69,5.0,2024-02-18,Electrónica,69.69,348.45,2024-02,29,RRSS,3.96,2024-05-17,2024-06-28,False
2302,Televisor,$69.69,5.0,2024-02-18,Electrónica,69.69,348.45,2024-02,59,Email,4.19,2024-11-20,2025-01-19,False
2302,Televisor,$69.69,5.0,2024-02-18,Electrónica,69.69,348.45,2024-02,89,TV,4.98,2024-12-13,2025-02-08,False
2837,Cámara digital,$63.35,1.0,2024-02-18,Electrónica,63.35,63.35,2024-02,18,RRSS,5.46,2024-07-16,2024-09-13,False
2837,Cámara digital,$63.35,1.0,2024-02-18,Electrónica,63.35,63.35,2024-02,78,TV,4.1,2024-08-02,2024-09-20,False
2837,Cámara digital,$63.35,1.0,2024-02-18,Electrónica,63.35,63.35,2024-02,48,Email,6.84,2024-10-31,2024-12-09,False
83,Espejo decorativo,$101.38,6.0,2024-02-19,Decoración,101.38,608.28,2024-02,83,TV,5.24,2024-05-31,2024-07-08,False
83,Espejo decorativo,$101.38,6.0,2024-02-19,Decoración,101.38,608.28,2024-02,53,Email,4.9,2024-07-17,2024-08-01,False
83,Espejo decorativo,$101.38,6.0,2024-02-19,Decoración,101.38,608.28,2024-02,23,RRSS,4.75,2024-08-28,2024-10-17,False
252,Cuadro decorativo,$110.99,8.0,2024-02-19,Decoración,110.99,887.92,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
252,Cuadro decorativo,$110.99,8.0,2024-02-19,Decoración,110.99,887.92,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
252,Cuadro decorativo,$110.99,8.0,2024-02-19,Decoración,110.99,887.92,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
428,Rincón de plantas,$74.58,11.0,2024-02-19,Decoración,74.58,820.38,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
428,Rincón de plantas,$74.58,11.0,2024-02-19,Decoración,74.58,820.38,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
428,Rincón de plantas,$74.58,11.0,2024-02-19,Decoración,74.58,820.38,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
728,Rincón de plantas,$58.34,2.0,2024-02-19,Decoración,58.34,116.68,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
728,Rincón de plantas,$58.34,2.0,2024-02-19,Decoración,58.34,116.68,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
728,Rincón de plantas,$58.34,2.0,2024-02-19,Decoración,58.34,116.68,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
878,Rincón de plantas,$29.09,12.0,2024-02-19,Decoración,29.09,349.08,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
878,Rincón de plantas,$29.09,12.0,2024-02-19,Decoración,29.09,349.08,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
878,Rincón de plantas,$29.09,12.0,2024-02-19,Decoración,29.09,349.08,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
52,Cuadro decorativo,$52.23,10.0,2024-02-20,Decoración,52.23,522.3,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
52,Cuadro decorativo,$52.23,10.0,2024-02-20,Decoración,52.23,522.3,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
52,Cuadro decorativo,$52.23,10.0,2024-02-20,Decoración,52.23,522.3,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
387,Elementos de cerámica,$76.94,12.0,2024-02-20,Decoración,76.94,923.28,2024-02,22,RRSS,5.44,2024-06-26,2024-07-15,False
387,Elementos de cerámica,$76.94,12.0,2024-02-20,Decoración,76.94,923.28,2024-02,82,TV,5.69,2024-09-08,2024-10-12,False
387,Elementos de cerámica,$76.94,12.0,2024-02-20,Decoración,76.94,923.28,2024-02,52,Email,5.74,2024-09-09,2024-09-30,False
722,Cuadro decorativo,$84.63,5.0,2024-02-20,Decoración,84.63,423.15,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
722,Cuadro decorativo,$84.63,5.0,2024-02-20,Decoración,84.63,423.15,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
722,Cuadro decorativo,$84.63,5.0,2024-02-20,Decoración,84.63,423.15,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
1409,Batidora,$79.10,4.0,2024-02-20,Electrodomésticos,79.1,316.4,2024-02,57,Email,4.48,2024-04-10,2024-06-08,False
1409,Batidora,$79.10,4.0,2024-02-20,Electrodomésticos,79.1,316.4,2024-02,87,TV,6.28,2024-08-27,2024-10-11,False
1409,Batidora,$79.10,4.0,2024-02-20,Electrodomésticos,79.1,316.4,2024-02,27,RRSS,4.52,2024-11-01,2024-12-08,False
1568,Cafetera,$99.10,10.0,2024-02-20,Electrodomésticos,99.1,991.0,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1568,Cafetera,$99.10,10.0,2024-02-20,Electrodomésticos,99.1,991.0,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1568,Cafetera,$99.10,10.0,2024-02-20,Electrodomésticos,99.1,991.0,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
1788,Cafetera,$45.67,4.0,2024-02-20,Electrodomésticos,45.67,182.68,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1788,Cafetera,$45.67,4.0,2024-02-20,Electrodomésticos,45.67,182.68,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1788,Cafetera,$45.67,4.0,2024-02-20,Electrodomésticos,45.67,182.68,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
2077,Cámara digital,$28.16,4.0,2024-02-20,Electrónica,28.16,112.64,2024-02,18,RRSS,5.46,2024-07-16,2024-09-13,False
2077,Cámara digital,$28.16,4.0,2024-02-20,Electrónica,28.16,112.64,2024-02,78,TV,4.1,2024-08-02,2024-09-20,False
2077,Cámara digital,$28.16,4.0,2024-02-20,Electrónica,28.16,112.64,2024-02,48,Email,6.84,2024-10-31,2024-12-09,False
2706,Laptop,$51.15,2.0,2024-02-20,Electrónica,51.15,102.3,2024-02,60,Email,4.89,2024-09-28,2024-10-27,False
2706,Laptop,$51.15,2.0,2024-02-20,Electrónica,51.15,102.3,2024-02,30,RRSS,4.68,2024-10-23,2024-11-24,False
2706,Laptop,$51.15,2.0,2024-02-20,Electrónica,51.15,102.3,2024-02,90,TV,5.62,2024-11-16,2025-01-13,False
2900,Consola de videojuegos,$63.26,2.0,2024-02-20,Electrónica,63.26,126.52,2024-02,50,Email,4.97,2024-05-03,2024-05-28,False
2900,Consola de videojuegos,$63.26,2.0,2024-02-20,Electrónica,63.26,126.52,2024-02,20,RRSS,3.16,2024-07-15,2024-08-03,False
2900,Consola de videojuegos,$63.26,2.0,2024-02-20,Electrónica,63.26,126.52,2024-02,80,TV,4.64,2024-11-01,2024-11-20,False
2992,Smartphone,$116.25,8.0,2024-02-20,Electrónica,116.25,930.0,2024-02,21,RRSS,6.37,2024-03-29,2024-05-16,False
2992,Smartphone,$116.25,8.0,2024-02-20,Electrónica,116.25,930.0,2024-02,51,Email,4.65,2024-05-28,2024-06-15,False
2992,Smartphone,$116.25,8.0,2024-02-20,Electrónica,116.25,930.0,2024-02,81,TV,4.78,2024-09-28,2024-10-24,False
288,Rincón de plantas,$59.16,11.0,2024-02-21,Decoración,59.16,650.76,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
288,Rincón de plantas,$59.16,11.0,2024-02-21,Decoración,59.16,650.76,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
288,Rincón de plantas,$59.16,11.0,2024-02-21,Decoración,59.16,650.76,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
408,Rincón de plantas,$63.23,7.0,2024-02-21,Decoración,63.23,442.60999999999996,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
408,Rincón de plantas,$63.23,7.0,2024-02-21,Decoración,63.23,442.60999999999996,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
408,Rincón de plantas,$63.23,7.0,2024-02-21,Decoración,63.23,442.60999999999996,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
720,Adorno de pared,$90.05,1.0,2024-02-21,Decoración,90.05,90.05,2024-02,74,TV,4.81,2024-03-20,2024-05-03,False
720,Adorno de pared,$90.05,1.0,2024-02-21,Decoración,90.05,90.05,2024-02,44,Email,5.08,2024-04-13,2024-05-10,False
720,Adorno de pared,$90.05,1.0,2024-02-21,Decoración,90.05,90.05,2024-02,14,RRSS,4.16,2024-10-22,2024-12-21,False
1031,Freidora eléctrica,$117.97,6.0,2024-02-21,Electrodomésticos,117.97,707.8199999999999,2024-02,71,TV,4.37,2024-06-05,2024-07-24,False
1031,Freidora eléctrica,$117.97,6.0,2024-02-21,Electrodomésticos,117.97,707.8199999999999,2024-02,41,Email,3.92,2024-11-23,2025-01-01,False
1031,Freidora eléctrica,$117.97,6.0,2024-02-21,Electrodomésticos,117.97,707.8199999999999,2024-02,11,RRSS,5.27,2024-12-29,2025-01-21,False
1186,Secadora,$80.16,9.0,2024-02-21,Electrodomésticos,80.16,721.4399999999999,2024-02,3,RRSS,5.1,2024-07-24,2024-08-30,False
1186,Secadora,$80.16,9.0,2024-02-21,Electrodomésticos,80.16,721.4399999999999,2024-02,63,TV,5.69,2024-11-03,2024-11-28,False
1186,Secadora,$80.16,9.0,2024-02-21,Electrodomésticos,80.16,721.4399999999999,2024-02,33,Email,3.8,2024-12-20,2025-01-07,False
1453,Microondas,$60.46,5.0,2024-02-21,Electrodomésticos,60.46,302.3,2024-02,56,Email,4.94,2024-08-06,2024-08-25,False
1453,Microondas,$60.46,5.0,2024-02-21,Electrodomésticos,60.46,302.3,2024-02,26,RRSS,5.0,2024-09-25,2024-10-14,False
1453,Microondas,$60.46,5.0,2024-02-21,Electrodomésticos,60.46,302.3,2024-02,86,TV,4.25,2024-09-25,2024-11-15,False
1660,Plancha de vapor,$35.94,12.0,2024-02-21,Electrodomésticos,35.94,431.28,2024-02,36,Email,5.41,2024-04-02,2024-06-01,False
1660,Plancha de vapor,$35.94,12.0,2024-02-21,Electrodomésticos,35.94,431.28,2024-02,6,RRSS,4.02,2024-09-24,2024-11-02,False
1660,Plancha de vapor,$35.94,12.0,2024-02-21,Electrodomésticos,35.94,431.28,2024-02,66,TV,4.69,2024-10-04,2024-10-23,False
1700,Plancha de vapor,$75.08,6.0,2024-02-21,Electrodomésticos,75.08,450.48,2024-02,36,Email,5.41,2024-04-02,2024-06-01,False
1700,Plancha de vapor,$75.08,6.0,2024-02-21,Electrodomésticos,75.08,450.48,2024-02,6,RRSS,4.02,2024-09-24,2024-11-02,False
1700,Plancha de vapor,$75.08,6.0,2024-02-21,Electrodomésticos,75.08,450.48,2024-02,66,TV,4.69,2024-10-04,2024-10-23,False
1820,Plancha de vapor,$45.50,12.0,2024-02-21,Electrodomésticos,45.5,546.0,2024-02,36,Email,5.41,2024-04-02,2024-06-01,False
1820,Plancha de vapor,$45.50,12.0,2024-02-21,Electrodomésticos,45.5,546.0,2024-02,6,RRSS,4.02,2024-09-24,2024-11-02,False
1820,Plancha de vapor,$45.50,12.0,2024-02-21,Electrodomésticos,45.5,546.0,2024-02,66,TV,4.69,2024-10-04,2024-10-23,False
2083,Smartphone,$32.60,8.0,2024-02-21,Electrónica,32.6,260.8,2024-02,21,RRSS,6.37,2024-03-29,2024-05-16,False
2083,Smartphone,$32.60,8.0,2024-02-21,Electrónica,32.6,260.8,2024-02,51,Email,4.65,2024-05-28,2024-06-15,False
2083,Smartphone,$32.60,8.0,2024-02-21,Electrónica,32.6,260.8,2024-02,81,TV,4.78,2024-09-28,2024-10-24,False
2742,Televisor,$49.01,3.0,2024-02-21,Electrónica,49.01,147.03,2024-02,29,RRSS,3.96,2024-05-17,2024-06-28,False
2742,Televisor,$49.01,3.0,2024-02-21,Electrónica,49.01,147.03,2024-02,59,Email,4.19,2024-11-20,2025-01-19,False
2742,Televisor,$49.01,3.0,2024-02-21,Electrónica,49.01,147.03,2024-02,89,TV,4.98,2024-12-13,2025-02-08,False
2903,Smartphone,$53.67,6.0,2024-02-21,Electrónica,53.67,322.02,2024-02,21,RRSS,6.37,2024-03-29,2024-05-16,False
2903,Smartphone,$53.67,6.0,2024-02-21,Electrónica,53.67,322.02,2024-02,51,Email,4.65,2024-05-28,2024-06-15,False
2903,Smartphone,$53.67,6.0,2024-02-21,Electrónica,53.67,322.02,2024-02,81,TV,4.78,2024-09-28,2024-10-24,False
707,Elementos de cerámica,$63.79,1.0,2024-02-22,Decoración,63.79,63.79,2024-02,22,RRSS,5.44,2024-06-26,2024-07-15,False
707,Elementos de cerámica,$63.79,1.0,2024-02-22,Decoración,63.79,63.79,2024-02,82,TV,5.69,2024-09-08,2024-10-12,False
707,Elementos de cerámica,$63.79,1.0,2024-02-22,Decoración,63.79,63.79,2024-02,52,Email,5.74,2024-09-09,2024-09-30,False
888,Rincón de plantas,$36.28,12.0,2024-02-22,Decoración,36.28,435.36,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
888,Rincón de plantas,$36.28,12.0,2024-02-22,Decoración,36.28,435.36,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
888,Rincón de plantas,$36.28,12.0,2024-02-22,Decoración,36.28,435.36,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
891,Lámpara de mesa,$44.78,4.0,2024-02-22,Decoración,44.78,179.12,2024-02,32,Email,5.54,2024-03-28,2024-04-20,False
891,Lámpara de mesa,$44.78,4.0,2024-02-22,Decoración,44.78,179.12,2024-02,2,RRSS,5.88,2024-05-30,2024-06-29,False
891,Lámpara de mesa,$44.78,4.0,2024-02-22,Decoración,44.78,179.12,2024-02,62,TV,4.51,2024-08-26,2024-10-07,False
928,Rincón de plantas,$111.80,5.0,2024-02-22,Decoración,111.8,559.0,2024-02,38,Email,5.76,2024-06-14,2024-07-15,False
928,Rincón de plantas,$111.80,5.0,2024-02-22,Decoración,111.8,559.0,2024-02,8,RRSS,4.88,2024-08-03,2024-08-18,False
928,Rincón de plantas,$111.80,5.0,2024-02-22,Decoración,111.8,559.0,2024-02,68,TV,5.81,2024-12-17,2025-02-14,False
1508,Cafetera,$124.68,1.0,2024-02-22,Electrodomésticos,124.68,124.68,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1508,Cafetera,$124.68,1.0,2024-02-22,Electrodomésticos,124.68,124.68,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1508,Cafetera,$124.68,1.0,2024-02-22,Electrodomésticos,124.68,124.68,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
1582,Cafetera,$53.82,7.0,2024-02-22,Electrodomésticos,53.82,376.74,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1582,Cafetera,$53.82,7.0,2024-02-22,Electrodomésticos,53.82,376.74,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1582,Cafetera,$53.82,7.0,2024-02-22,Electrodomésticos,53.82,376.74,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
2056,Laptop,$99.00,11.0,2024-02-22,Electrónica,99.0,1089.0,2024-02,60,Email,4.89,2024-09-28,2024-10-27,False
2056,Laptop,$99.00,11.0,2024-02-22,Electrónica,99.0,1089.0,2024-02,30,RRSS,4.68,2024-10-23,2024-11-24,False
2056,Laptop,$99.00,11.0,2024-02-22,Electrónica,99.0,1089.0,2024-02,90,TV,5.62,2024-11-16,2025-01-13,False
2883,Smartphone,$59.99,12.0,2024-02-22,Electrónica,59.99,719.88,2024-02,21,RRSS,6.37,2024-03-29,2024-05-16,False
2883,Smartphone,$59.99,12.0,2024-02-22,Electrónica,59.99,719.88,2024-02,51,Email,4.65,2024-05-28,2024-06-15,False
2883,Smartphone,$59.99,12.0,2024-02-22,Electrónica,59.99,719.88,2024-02,81,TV,4.78,2024-09-28,2024-10-24,False
86,Cortinas,$36.75,12.0,2024-02-23,Decoración,36.75,441.0,2024-02,43,Email,5.67,2024-05-02,2024-06-17,False
86,Cortinas,$36.75,12.0,2024-02-23,Decoración,36.75,441.0,2024-02,73,TV,6.47,2024-08-17,2024-09-26,False
86,Cortinas,$36.75,12.0,2024-02-23,Decoración,36.75,441.0,2024-02,13,RRSS,5.22,2024-09-16,2024-10-15,False
92,Cuadro decorativo,$35.48,3.0,2024-02-23,Decoración,35.48,106.44,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
92,Cuadro decorativo,$35.48,3.0,2024-02-23,Decoración,35.48,106.44,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
92,Cuadro decorativo,$35.48,3.0,2024-02-23,Decoración,35.48,106.44,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
199,Lámpara de mesa,$31.24,1.0,2024-02-23,Decoración,31.24,31.24,2024-02,32,Email,5.54,2024-03-28,2024-04-20,False
199,Lámpara de mesa,$31.24,1.0,2024-02-23,Decoración,31.24,31.24,2024-02,2,RRSS,5.88,2024-05-30,2024-06-29,False
199,Lámpara de mesa,$31.24,1.0,2024-02-23,Decoración,31.24,31.24,2024-02,62,TV,4.51,2024-08-26,2024-10-07,False
269,Lámpara de mesa,$66.48,1.0,2024-02-23,Decoración,66.48,66.48,2024-02,32,Email,5.54,2024-03-28,2024-04-20,False
269,Lámpara de mesa,$66.48,1.0,2024-02-23,Decoración,66.48,66.48,2024-02,2,RRSS,5.88,2024-05-30,2024-06-29,False
269,Lámpara de mesa,$66.48,1.0,2024-02-23,Decoración,66.48,66.48,2024-02,62,TV,4.51,2024-08-26,2024-10-07,False
752,Cuadro decorativo,$110.51,11.0,2024-02-23,Decoración,110.51,1215.6100000000001,2024-02,1,RRSS,5.27,2024-04-27,2024-06-04,False
752,Cuadro decorativo,$110.51,11.0,2024-02-23,Decoración,110.51,1215.6100000000001,2024-02,31,Email,5.28,2024-08-15,2024-09-12,False
752,Cuadro decorativo,$110.51,11.0,2024-02-23,Decoración,110.51,1215.6100000000001,2024-02,61,TV,5.3,2024-11-05,2024-12-23,False
1323,Microondas,$52.26,8.0,2024-02-23,Electrodomésticos,52.26,418.08,2024-02,56,Email,4.94,2024-08-06,2024-08-25,False
1323,Microondas,$52.26,8.0,2024-02-23,Electrodomésticos,52.26,418.08,2024-02,26,RRSS,5.0,2024-09-25,2024-10-14,False
1323,Microondas,$52.26,8.0,2024-02-23,Electrodomésticos,52.26,418.08,2024-02,86,TV,4.25,2024-09-25,2024-11-15,False
2419,Proyector,$52.52,3.0,2024-02-23,Electrónica,52.52,157.56,2024-02,67,TV,3.68,2024-05-22,2024-07-12,False
2419,Proyector,$52.52,3.0,2024-02-23,Electrónica,52.52,157.56,2024-02,37,Email,3.22,2024-07-06,2024-07-26,False
2419,Proyector,$52.52,3.0,2024-02-23,Electrónica,52.52,157.56,2024-02,7,RRSS,5.57,2024-07-30,2024-08-16,False
2503,Smartphone,$32.58,9.0,2024-02-23,Electrónica,32.58,293.21999999999997,2024-02,21,RRSS,6.37,2024-03-29,2024-05-16,False
2503,Smartphone,$32.58,9.0,2024-02-23,Electrónica,32.58,293.21999999999997,2024-02,51,Email,4.65,2024-05-28,2024-06-15,False
2503,Smartphone,$32.58,9.0,2024-02-23,Electrónica,32.58,293.21999999999997,2024-02,81,TV,4.78,2024-09-28,2024-10-24,False
2541,Parlantes Bluetooth,$26.71,12.0,2024-02-23,Electrónica,26.71,320.52,2024-02,84,TV,4.42,2024-04-17,2024-05-05,False
2541,Parlantes Bluetooth,$26.71,12.0,2024-02-23,Electrónica,26.71,320.52,2024-02,54,Email,2.95,2024-08-09,2024-09-22,False
2541,Parlantes Bluetooth,$26.71,12.0,2024-02-23,Electrónica,26.71,320.52,2024-02,24,RRSS,6.0,2024-09-22,2024-10-26,False
2587,Cámara digital,$61.40,7.0,2024-02-23,Electrónica,61.4,429.8,2024-02,18,RRSS,5.46,2024-07-16,2024-09-13,False
2587,Cámara digital,$61.40,7.0,2024-02-23,Electrónica,61.4,429.8,2024-02,78,TV,4.1,2024-08-02,2024-09-20,False
2587,Cámara digital,$61.40,7.0,2024-02-23,Electrónica,61.4,429.8,2024-02,48,Email,6.84,2024-10-31,2024-12-09,False
365,Alfombra,$58.82,9.0,2024-02-24,Decoración,58.82,529.38,2024-02,58,Email,4.25,2024-03-31,2024-05-05,False
365,Alfombra,$58.82,9.0,2024-02-24,Decoración,58.82,529.38,2024-02,88,TV,7.39,2024-07-25,2024-08-31,False
365,Alfombra,$58.82,9.0,2024-02-24,Decoración,58.82,529.38,2024-02,28,RRSS,5.82,2024-11-27,2025-01-08,False
577,Elementos de cerámica,$60.17,7.0,2024-02-24,Decoración,60.17,421.19,2024-02,22,RRSS,5.44,2024-06-26,2024-07-15,False
577,Elementos de cerámica,$60.17,7.0,2024-02-24,Decoración,60.17,421.19,2024-02,82,TV,5.69,2024-09-08,2024-10-12,False
577,Elementos de cerámica,$60.17,7.0,2024-02-24,Decoración,60.17,421.19,2024-02,52,Email,5.74,2024-09-09,2024-09-30,False
929,Lámpara de mesa,$48.58,11.0,2024-02-24,Decoración,48.58,534.38,2024-02,32,Email,5.54,2024-03-28,2024-04-20,False
929,Lámpara de mesa,$48.58,11.0,2024-02-24,Decoración,48.58,534.38,2024-02,2,RRSS,5.88,2024-05-30,2024-06-29,False
929,Lámpara de mesa,$48.58,11.0,2024-02-24,Decoración,48.58,534.38,2024-02,62,TV,4.51,2024-08-26,2024-10-07,False
930,Adorno de pared,$75.13,6.0,2024-02-24,Decoración,75.13,450.78,2024-02,74,TV,4.81,2024-03-20,2024-05-03,False
930,Adorno de pared,$75.13,6.0,2024-02-24,Decoración,75.13,450.78,2024-02,44,Email,5.08,2024-04-13,2024-05-10,False
930,Adorno de pared,$75.13,6.0,2024-02-24,Decoración,75.13,450.78,2024-02,14,RRSS,4.16,2024-10-22,2024-12-21,False
1182,Cafetera,$113.84,2.0,2024-02-24,Electrodomésticos,113.84,227.68,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1182,Cafetera,$113.84,2.0,2024-02-24,Electrodomésticos,113.84,227.68,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1182,Cafetera,$113.84,2.0,2024-02-24,Electrodomésticos,113.84,227.68,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
1558,Cafetera,$68.89,6.0,2024-02-24,Electrodomésticos,68.89,413.34000000000003,2024-02,49,Email,5.2,2024-06-20,2024-07-22,False
1558,Cafetera,$68.89,6.0,2024-02-24,Electrodomésticos,68.89,413.34000000000003,2024-02,79,TV,7.26,2024-08-13,2024-10-11,False
1558,Cafetera,$68.89,6.0,2024-02-24,Electrodomésticos,68.89,413.34000000000003,2024-02,19,RRSS,5.7,2024-08-19,2024-09-15,False
1817,Horno eléctrico,$31.50,4.0,2024-02-24,Electrodomésticos,31.5,126.0,2024-02,35,Email,5.65,2024-07-31,2024-09-29,False
